2008/2009,FC Volendam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,2.0,3.0,0.0,0.0,17.0,-6.0,2.0,8.0,0.0,0.0,18.0,-7.0,3.0,10.0,0.0,0.0,18.0,-8.0,3.0,11.0,0.0,0.0,18.0,-10.0,5.0,15.0,0.0,0.0,18.0,-12.0,5.0,17.0,0.0,0.0,18.0,-15.0,5.0,20.0,1.0,0.05555555555555555,18.0,-15.0,7.0,22.0,4.0,0.21052631578947367,18.0,-13.0,10.0,23.0,4.0,0.18181818181818182,18.0,-18.0,10.0,28.0,4.0,0.16,18.0,-22.0,10.0,32.0,7.0,0.2692307692307692,18.0,-20.0,13.0,33.0,7.0,0.2413793103448276,18.0,-25.0,14.0,39.0,7.0,0.21875,18.0,-26.0,15.0,41.0,8.0,0.22857142857142856,18.0,-26.0,15.0,41.0,11.0,0.2894736842105263,18.0,-24.0,18.0,42.0,11.0,0.2682926829268293,18.0,-26.0,19.0,45.0,11.0,0.25,18.0,-28.0,19.0,47.0,11.0,0.23404255319148937,18.0,-29.0,19.0,48.0,12.0,0.24,18.0,-29.0,20.0,49.0,15.0,0.2830188679245283,18.0,-28.0,22.0,50.0,15.0,0.26785714285714285,18.0,-30.0,25.0,55.0,15.0,0.2631578947368421,18.0,-31.0,26.0,57.0,15.0,0.25,18.0,-32.0,27.0,59.0,16.0,0.25396825396825395,18.0,-32.0,28.0,60.0,19.0,0.2878787878787879,18.0,-31.0,29.0,60.0,20.0,0.2898550724637681,17.0,-31.0,30.0,61.0,21.0,0.3,18.0,-31.0,30.0,61.0,24.0,0.3287671232876712,17.0,-30.0,32.0,62.0,24.0,0.3157894736842105,18.0,-31.0,32.0,63.0,27.0,0.35526315789473684,16.0,-28.0,35.0,63.0,28.0,0.36363636363636365,16.0,-28.0,36.0,64.0,28.0,0.36363636363636365,17.0,-29.0,36.0,65.0,29.0,0.3625,18.0,-29.0,38.0,67.0
2008/2009,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-2.0,1.0,3.0,3.0,0.5,8.0,3.0,6.0,3.0,4.0,0.5714285714285714,10.0,3.0,8.0,5.0,4.0,0.4,13.0,1.0,9.0,8.0,4.0,0.3076923076923077,14.0,-1.0,9.0,10.0,4.0,0.26666666666666666,15.0,-2.0,9.0,11.0,5.0,0.3125,15.0,-2.0,11.0,13.0,5.0,0.2777777777777778,16.0,-3.0,12.0,15.0,8.0,0.42105263157894735,13.0,1.0,16.0,15.0,11.0,0.5,12.0,4.0,21.0,17.0,12.0,0.48,12.0,4.0,22.0,18.0,15.0,0.5769230769230769,11.0,6.0,25.0,19.0,16.0,0.5517241379310345,11.0,6.0,26.0,20.0,16.0,0.5,11.0,4.0,27.0,23.0,16.0,0.45714285714285713,12.0,3.0,27.0,24.0,16.0,0.42105263157894735,13.0,2.0,27.0,25.0,19.0,0.4634146341463415,12.0,4.0,30.0,26.0,19.0,0.4318181818181818,12.0,2.0,31.0,29.0,20.0,0.425531914893617,12.0,2.0,32.0,30.0,20.0,0.4,12.0,1.0,32.0,31.0,23.0,0.4339622641509434,11.0,2.0,33.0,31.0,24.0,0.42857142857142855,12.0,2.0,33.0,31.0,24.0,0.42105263157894735,12.0,0.0,33.0,33.0,27.0,0.45,11.0,2.0,35.0,33.0,28.0,0.4444444444444444,11.0,2.0,37.0,35.0,31.0,0.4696969696969697,10.0,3.0,39.0,36.0,34.0,0.4927536231884058,10.0,4.0,40.0,36.0,35.0,0.5,10.0,4.0,40.0,36.0,35.0,0.4794520547945205,10.0,3.0,41.0,38.0,38.0,0.5,10.0,7.0,46.0,39.0,41.0,0.5394736842105263,9.0,8.0,47.0,39.0,44.0,0.5714285714285714,8.0,9.0,50.0,41.0,45.0,0.5844155844155844,7.0,9.0,52.0,43.0,45.0,0.5625,7.0,8.0,54.0,46.0
2008/2009,Heracles Almelo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,0.6666666666666666,5.0,2.0,5.0,3.0,5.0,0.7142857142857143,8.0,2.0,6.0,4.0,6.0,0.6,8.0,2.0,7.0,5.0,9.0,0.6923076923076923,6.0,4.0,9.0,5.0,9.0,0.6,11.0,2.0,9.0,7.0,12.0,0.75,7.0,4.0,12.0,8.0,12.0,0.6666666666666666,8.0,2.0,13.0,11.0,12.0,0.631578947368421,10.0,0.0,13.0,13.0,13.0,0.5909090909090909,11.0,0.0,13.0,13.0,13.0,0.52,11.0,-3.0,13.0,16.0,13.0,0.5,12.0,-7.0,13.0,20.0,16.0,0.5517241379310345,12.0,-6.0,14.0,20.0,16.0,0.5,12.0,-8.0,14.0,22.0,19.0,0.5428571428571428,11.0,-7.0,16.0,23.0,19.0,0.5,11.0,-9.0,17.0,26.0,20.0,0.4878048780487805,11.0,-9.0,17.0,26.0,21.0,0.4772727272727273,11.0,-9.0,19.0,28.0,21.0,0.44680851063829785,11.0,-10.0,20.0,30.0,21.0,0.42,11.0,-12.0,21.0,33.0,22.0,0.41509433962264153,12.0,-12.0,23.0,35.0,23.0,0.4107142857142857,13.0,-12.0,24.0,36.0,23.0,0.40350877192982454,14.0,-14.0,24.0,38.0,23.0,0.38333333333333336,15.0,-16.0,24.0,40.0,26.0,0.4126984126984127,12.0,-13.0,27.0,40.0,26.0,0.3939393939393939,13.0,-14.0,27.0,41.0,27.0,0.391304347826087,14.0,-14.0,28.0,42.0,27.0,0.38571428571428573,14.0,-15.0,28.0,43.0,28.0,0.3835616438356164,13.0,-15.0,29.0,44.0,28.0,0.3684210526315789,14.0,-19.0,30.0,49.0,31.0,0.40789473684210525,13.0,-15.0,34.0,49.0,31.0,0.4025974025974026,13.0,-17.0,34.0,51.0,31.0,0.4025974025974026,14.0,-18.0,34.0,52.0,32.0,0.4,15.0,-18.0,35.0,53.0
2008/2009,NAC Breda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,2.0,1.0,3.0,0.5,10.0,-1.0,3.0,4.0,6.0,0.8571428571428571,5.0,2.0,6.0,4.0,9.0,0.9,3.0,4.0,10.0,6.0,12.0,0.9230769230769231,3.0,6.0,14.0,8.0,15.0,1.0,1.0,7.0,16.0,9.0,16.0,1.0,2.0,7.0,16.0,9.0,16.0,0.8888888888888888,4.0,6.0,16.0,10.0,19.0,1.0,3.0,7.0,17.0,10.0,22.0,1.0,3.0,9.0,19.0,10.0,25.0,1.0,2.0,12.0,22.0,10.0,26.0,1.0,2.0,12.0,23.0,11.0,26.0,0.896551724137931,3.0,8.0,23.0,15.0,26.0,0.8125,4.0,4.0,23.0,19.0,26.0,0.7428571428571429,6.0,1.0,23.0,22.0,29.0,0.7631578947368421,5.0,3.0,25.0,22.0,29.0,0.7073170731707317,5.0,1.0,26.0,25.0,30.0,0.6818181818181818,6.0,1.0,27.0,26.0,31.0,0.6595744680851063,6.0,1.0,29.0,28.0,32.0,0.64,7.0,1.0,30.0,29.0,32.0,0.6037735849056604,7.0,-2.0,31.0,33.0,32.0,0.5714285714285714,8.0,-4.0,32.0,36.0,35.0,0.6140350877192983,8.0,-3.0,33.0,36.0,36.0,0.6,8.0,-3.0,34.0,37.0,39.0,0.6190476190476191,7.0,-1.0,37.0,38.0,39.0,0.5909090909090909,7.0,-2.0,38.0,40.0,42.0,0.6086956521739131,7.0,1.0,41.0,40.0,42.0,0.6,7.0,-2.0,41.0,43.0,42.0,0.5753424657534246,7.0,-4.0,41.0,45.0,42.0,0.5526315789473685,7.0,-5.0,41.0,46.0,42.0,0.5526315789473685,8.0,-9.0,41.0,50.0,45.0,0.5844155844155844,7.0,-8.0,44.0,52.0,45.0,0.5844155844155844,8.0,-9.0,44.0,53.0,45.0,0.5625,8.0,-10.0,44.0,54.0
2008/2009,N.E.C.,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,0.0,4.0,0.6666666666666666,6.0,2.0,3.0,1.0,4.0,0.5714285714285714,11.0,1.0,4.0,3.0,5.0,0.5,12.0,1.0,5.0,4.0,8.0,0.6153846153846154,7.0,3.0,7.0,4.0,11.0,0.7333333333333333,5.0,5.0,10.0,5.0,11.0,0.6875,9.0,3.0,10.0,7.0,12.0,0.6666666666666666,7.0,3.0,12.0,9.0,15.0,0.7894736842105263,7.0,5.0,14.0,9.0,18.0,0.8181818181818182,6.0,6.0,15.0,9.0,18.0,0.72,7.0,3.0,15.0,12.0,19.0,0.7307692307692307,8.0,3.0,16.0,13.0,22.0,0.7586206896551724,7.0,8.0,22.0,14.0,22.0,0.6875,8.0,7.0,23.0,16.0,25.0,0.7142857142857143,7.0,8.0,25.0,17.0,26.0,0.6842105263157895,7.0,8.0,25.0,17.0,26.0,0.6341463414634146,8.0,7.0,25.0,18.0,26.0,0.5909090909090909,8.0,5.0,27.0,22.0,27.0,0.574468085106383,8.0,5.0,27.0,22.0,30.0,0.6,8.0,6.0,28.0,22.0,30.0,0.5660377358490566,9.0,4.0,28.0,24.0,31.0,0.5535714285714286,9.0,4.0,29.0,25.0,32.0,0.5614035087719298,9.0,4.0,30.0,26.0,35.0,0.5833333333333334,9.0,6.0,32.0,26.0,36.0,0.5714285714285714,9.0,6.0,33.0,27.0,36.0,0.5454545454545454,9.0,5.0,33.0,28.0,36.0,0.5217391304347826,9.0,2.0,33.0,31.0,37.0,0.5285714285714286,9.0,2.0,33.0,31.0,38.0,0.5205479452054794,9.0,2.0,34.0,32.0,39.0,0.5131578947368421,8.0,2.0,36.0,34.0,40.0,0.5263157894736842,10.0,2.0,37.0,35.0,40.0,0.5194805194805194,10.0,1.0,39.0,38.0,41.0,0.5324675324675324,11.0,1.0,40.0,39.0,42.0,0.525,11.0,1.0,41.0,40.0
2008/2009,PSV,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,3.0,5.0,6.0,1.0,6.0,0.8571428571428571,4.0,4.0,6.0,2.0,9.0,0.9,2.0,5.0,7.0,2.0,12.0,0.9230769230769231,2.0,8.0,10.0,2.0,12.0,0.8,4.0,7.0,11.0,4.0,12.0,0.75,6.0,6.0,13.0,7.0,15.0,0.8333333333333334,6.0,8.0,15.0,7.0,18.0,0.9473684210526315,4.0,10.0,17.0,7.0,18.0,0.8181818181818182,5.0,9.0,17.0,8.0,18.0,0.72,6.0,6.0,18.0,12.0,21.0,0.8076923076923077,5.0,10.0,22.0,12.0,22.0,0.7586206896551724,6.0,10.0,24.0,14.0,25.0,0.78125,5.0,12.0,28.0,16.0,26.0,0.7428571428571429,4.0,12.0,29.0,17.0,29.0,0.7631578947368421,4.0,13.0,30.0,17.0,30.0,0.7317073170731707,4.0,13.0,30.0,17.0,31.0,0.7045454545454546,5.0,13.0,31.0,18.0,32.0,0.6808510638297872,5.0,13.0,33.0,20.0,35.0,0.7,5.0,16.0,36.0,20.0,38.0,0.7169811320754716,4.0,22.0,42.0,20.0,41.0,0.7321428571428571,4.0,24.0,47.0,23.0,42.0,0.7368421052631579,4.0,24.0,49.0,25.0,45.0,0.75,4.0,25.0,50.0,25.0,45.0,0.7142857142857143,5.0,24.0,52.0,28.0,46.0,0.696969696969697,5.0,24.0,53.0,29.0,46.0,0.6666666666666666,5.0,23.0,53.0,30.0,49.0,0.7,5.0,25.0,55.0,30.0,52.0,0.7123287671232876,5.0,27.0,57.0,30.0,55.0,0.7236842105263158,5.0,29.0,59.0,30.0,58.0,0.7631578947368421,4.0,33.0,65.0,32.0,61.0,0.7922077922077922,4.0,35.0,67.0,32.0,62.0,0.8051948051948052,4.0,35.0,68.0,33.0,65.0,0.8125,4.0,38.0,71.0,33.0
2008/2009,Roda JC Kerkrade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,10.0,0.0,1.0,1.0,1.0,0.16666666666666666,13.0,-1.0,1.0,2.0,1.0,0.14285714285714285,16.0,-4.0,1.0,5.0,2.0,0.2,16.0,-4.0,3.0,7.0,2.0,0.15384615384615385,15.0,-6.0,3.0,9.0,3.0,0.2,16.0,-6.0,5.0,11.0,6.0,0.375,14.0,-5.0,8.0,13.0,6.0,0.3333333333333333,15.0,-7.0,8.0,15.0,6.0,0.3157894736842105,17.0,-11.0,8.0,19.0,6.0,0.2727272727272727,17.0,-12.0,9.0,21.0,9.0,0.36,16.0,-9.0,12.0,21.0,9.0,0.34615384615384615,16.0,-11.0,13.0,24.0,10.0,0.3448275862068966,16.0,-11.0,14.0,25.0,13.0,0.40625,15.0,-8.0,17.0,25.0,14.0,0.4,15.0,-8.0,18.0,26.0,14.0,0.3684210526315789,15.0,-11.0,20.0,31.0,14.0,0.34146341463414637,16.0,-13.0,21.0,34.0,15.0,0.3409090909090909,16.0,-13.0,22.0,35.0,15.0,0.3191489361702128,17.0,-15.0,22.0,37.0,18.0,0.36,16.0,-13.0,25.0,38.0,18.0,0.33962264150943394,16.0,-14.0,25.0,39.0,18.0,0.32142857142857145,16.0,-15.0,25.0,40.0,18.0,0.3157894736842105,16.0,-16.0,25.0,41.0,18.0,0.3,16.0,-19.0,25.0,44.0,21.0,0.3333333333333333,16.0,-17.0,28.0,45.0,22.0,0.3333333333333333,16.0,-17.0,28.0,45.0,22.0,0.3188405797101449,16.0,-19.0,28.0,47.0,25.0,0.35714285714285715,16.0,-17.0,30.0,47.0,25.0,0.3424657534246575,16.0,-18.0,31.0,49.0,25.0,0.32894736842105265,16.0,-20.0,33.0,53.0,26.0,0.34210526315789475,17.0,-20.0,34.0,54.0,27.0,0.35064935064935066,17.0,-20.0,35.0,55.0,27.0,0.35064935064935066,18.0,-21.0,35.0,56.0,30.0,0.375,16.0,-20.0,38.0,58.0
2008/2009,Sparta Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-3.0,2.0,5.0,0.0,0.0,14.0,-4.0,2.0,6.0,1.0,0.14285714285714285,15.0,-4.0,3.0,7.0,2.0,0.2,15.0,-4.0,5.0,9.0,2.0,0.15384615384615385,17.0,-10.0,5.0,15.0,5.0,0.3333333333333333,14.0,-9.0,6.0,15.0,5.0,0.3125,16.0,-12.0,6.0,18.0,8.0,0.4444444444444444,13.0,-11.0,8.0,19.0,8.0,0.42105263157894735,15.0,-13.0,8.0,21.0,8.0,0.36363636363636365,15.0,-16.0,10.0,26.0,11.0,0.44,13.0,-12.0,14.0,26.0,12.0,0.46153846153846156,13.0,-12.0,17.0,29.0,15.0,0.5172413793103449,13.0,-8.0,21.0,29.0,15.0,0.46875,13.0,-12.0,23.0,35.0,15.0,0.42857142857142855,13.0,-13.0,24.0,37.0,18.0,0.47368421052631576,12.0,-10.0,28.0,38.0,18.0,0.43902439024390244,13.0,-11.0,30.0,41.0,19.0,0.4318181818181818,13.0,-11.0,31.0,42.0,20.0,0.425531914893617,13.0,-11.0,34.0,45.0,20.0,0.4,13.0,-13.0,34.0,47.0,20.0,0.37735849056603776,14.0,-14.0,34.0,48.0,23.0,0.4107142857142857,14.0,-13.0,35.0,48.0,24.0,0.42105263157894735,13.0,-13.0,35.0,48.0,24.0,0.4,13.0,-14.0,36.0,50.0,24.0,0.38095238095238093,14.0,-16.0,37.0,53.0,24.0,0.36363636363636365,15.0,-17.0,37.0,54.0,24.0,0.34782608695652173,15.0,-21.0,38.0,59.0,27.0,0.38571428571428573,15.0,-20.0,39.0,59.0,27.0,0.3698630136986301,15.0,-22.0,39.0,61.0,30.0,0.39473684210526316,13.0,-21.0,41.0,62.0,30.0,0.39473684210526316,14.0,-24.0,41.0,65.0,31.0,0.4025974025974026,14.0,-24.0,41.0,65.0,34.0,0.44155844155844154,13.0,-20.0,45.0,65.0,35.0,0.4375,13.0,-20.0,46.0,66.0
2008/2009,Vitesse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-4.0,0.0,4.0,0.0,0.0,16.0,-5.0,0.0,5.0,1.0,0.14285714285714285,17.0,-5.0,1.0,6.0,1.0,0.1,17.0,-8.0,1.0,9.0,2.0,0.15384615384615385,16.0,-8.0,3.0,11.0,2.0,0.13333333333333333,17.0,-10.0,4.0,14.0,2.0,0.125,17.0,-12.0,4.0,16.0,5.0,0.2777777777777778,17.0,-10.0,6.0,16.0,8.0,0.42105263157894735,14.0,-8.0,9.0,17.0,9.0,0.4090909090909091,14.0,-8.0,9.0,17.0,10.0,0.4,15.0,-8.0,10.0,18.0,10.0,0.38461538461538464,15.0,-12.0,10.0,22.0,11.0,0.3793103448275862,14.0,-12.0,11.0,23.0,11.0,0.34375,17.0,-15.0,11.0,26.0,12.0,0.34285714285714286,16.0,-15.0,12.0,27.0,12.0,0.3157894736842105,16.0,-17.0,12.0,29.0,15.0,0.36585365853658536,15.0,-15.0,15.0,30.0,15.0,0.3409090909090909,17.0,-16.0,16.0,32.0,16.0,0.3404255319148936,15.0,-16.0,16.0,32.0,19.0,0.38,15.0,-14.0,18.0,32.0,22.0,0.41509433962264153,13.0,-13.0,19.0,32.0,25.0,0.44642857142857145,11.0,-10.0,23.0,33.0,26.0,0.45614035087719296,10.0,-10.0,23.0,33.0,29.0,0.48333333333333334,10.0,-7.0,26.0,33.0,30.0,0.47619047619047616,10.0,-7.0,28.0,35.0,30.0,0.45454545454545453,11.0,-8.0,28.0,36.0,30.0,0.43478260869565216,11.0,-11.0,28.0,39.0,30.0,0.42857142857142855,11.0,-13.0,28.0,41.0,31.0,0.4246575342465753,12.0,-13.0,28.0,41.0,34.0,0.4473684210526316,11.0,-12.0,31.0,43.0,37.0,0.4868421052631579,11.0,-11.0,33.0,44.0,40.0,0.5194805194805194,11.0,-6.0,39.0,45.0,43.0,0.5584415584415584,10.0,-5.0,40.0,45.0,43.0,0.5375,10.0,-7.0,41.0,48.0
2008/2009,Willem II,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,2.0,1.0,6.0,1.0,4.0,3.0,5.0,2.0,6.0,0.8571428571428571,6.0,2.0,5.0,3.0,6.0,0.6,10.0,-1.0,7.0,8.0,7.0,0.5384615384615384,11.0,-1.0,9.0,10.0,10.0,0.6666666666666666,10.0,0.0,10.0,10.0,11.0,0.6875,10.0,0.0,11.0,11.0,12.0,0.6666666666666666,10.0,0.0,13.0,13.0,12.0,0.631578947368421,11.0,-2.0,13.0,15.0,15.0,0.6818181818181818,9.0,-1.0,15.0,16.0,18.0,0.72,9.0,0.0,16.0,16.0,21.0,0.8076923076923077,7.0,3.0,19.0,16.0,21.0,0.7241379310344828,8.0,2.0,19.0,17.0,21.0,0.65625,10.0,0.0,20.0,20.0,21.0,0.6,10.0,-1.0,21.0,22.0,21.0,0.5526315789473685,10.0,-3.0,21.0,24.0,24.0,0.5853658536585366,10.0,-2.0,24.0,26.0,24.0,0.5454545454545454,10.0,-3.0,24.0,27.0,25.0,0.5319148936170213,10.0,-3.0,25.0,28.0,25.0,0.5,10.0,-5.0,25.0,30.0,25.0,0.4716981132075472,10.0,-6.0,26.0,32.0,25.0,0.44642857142857145,10.0,-8.0,27.0,35.0,25.0,0.43859649122807015,11.0,-10.0,27.0,37.0,25.0,0.4166666666666667,12.0,-12.0,28.0,40.0,25.0,0.3968253968253968,13.0,-15.0,28.0,43.0,28.0,0.42424242424242425,12.0,-14.0,29.0,43.0,28.0,0.4057971014492754,12.0,-16.0,29.0,45.0,29.0,0.4142857142857143,12.0,-16.0,29.0,45.0,32.0,0.4383561643835616,11.0,-14.0,31.0,45.0,32.0,0.42105263157894735,12.0,-21.0,31.0,52.0,33.0,0.4342105263157895,12.0,-21.0,34.0,55.0,34.0,0.44155844155844154,12.0,-21.0,34.0,55.0,37.0,0.4805194805194805,12.0,-20.0,35.0,55.0,37.0,0.4625,12.0,-23.0,35.0,58.0
2008/2009,SC Heerenveen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,2.0,4.0,0.6666666666666666,7.0,1.0,5.0,4.0,7.0,1.0,2.0,2.0,7.0,5.0,7.0,0.7,7.0,0.0,9.0,9.0,10.0,0.7692307692307693,4.0,3.0,14.0,11.0,11.0,0.7333333333333333,6.0,3.0,16.0,13.0,12.0,0.75,8.0,3.0,18.0,15.0,12.0,0.6666666666666666,9.0,1.0,18.0,17.0,13.0,0.6842105263157895,9.0,1.0,21.0,20.0,16.0,0.7272727272727273,8.0,2.0,22.0,20.0,19.0,0.76,5.0,3.0,25.0,22.0,19.0,0.7307692307692307,9.0,-3.0,25.0,28.0,20.0,0.6896551724137931,9.0,-3.0,27.0,30.0,23.0,0.71875,7.0,-1.0,30.0,31.0,26.0,0.7428571428571429,5.0,1.0,32.0,31.0,26.0,0.6842105263157895,8.0,-2.0,33.0,35.0,29.0,0.7073170731707317,6.0,-1.0,36.0,37.0,32.0,0.7272727272727273,4.0,1.0,39.0,38.0,35.0,0.7446808510638298,4.0,3.0,41.0,38.0,38.0,0.76,4.0,4.0,42.0,38.0,38.0,0.7169811320754716,5.0,3.0,42.0,39.0,41.0,0.7321428571428571,5.0,5.0,45.0,40.0,42.0,0.7368421052631579,5.0,5.0,46.0,41.0,45.0,0.75,5.0,7.0,49.0,42.0,48.0,0.7619047619047619,4.0,8.0,52.0,44.0,51.0,0.7727272727272727,4.0,9.0,54.0,45.0,54.0,0.782608695652174,4.0,13.0,59.0,46.0,54.0,0.7714285714285715,4.0,11.0,59.0,48.0,55.0,0.7534246575342466,4.0,11.0,60.0,49.0,58.0,0.7631578947368421,4.0,12.0,61.0,49.0,58.0,0.7631578947368421,5.0,11.0,62.0,51.0,59.0,0.7662337662337663,5.0,11.0,63.0,52.0,60.0,0.7792207792207793,5.0,11.0,65.0,54.0,60.0,0.75,5.0,9.0,66.0,57.0
2009/2010,ADO Den Haag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,1.0,2.0,1.0,0.16666666666666666,13.0,-1.0,3.0,4.0,1.0,0.14285714285714285,15.0,-2.0,3.0,5.0,4.0,0.4,11.0,0.0,6.0,6.0,7.0,0.5833333333333334,8.0,2.0,8.0,6.0,10.0,0.7142857142857143,7.0,3.0,10.0,7.0,10.0,0.5882352941176471,7.0,2.0,10.0,8.0,10.0,0.5,8.0,-1.0,10.0,11.0,11.0,0.4782608695652174,8.0,-1.0,11.0,12.0,12.0,0.46153846153846156,9.0,-1.0,12.0,13.0,12.0,0.41379310344827586,10.0,-2.0,14.0,16.0,12.0,0.375,11.0,-5.0,14.0,19.0,12.0,0.34285714285714286,15.0,-9.0,15.0,24.0,13.0,0.34210526315789475,15.0,-9.0,16.0,25.0,13.0,0.3170731707317073,16.0,-11.0,16.0,27.0,14.0,0.3181818181818182,15.0,-11.0,17.0,28.0,14.0,0.2978723404255319,16.0,-14.0,18.0,32.0,14.0,0.2916666666666667,17.0,-17.0,18.0,35.0,15.0,0.29411764705882354,16.0,-17.0,18.0,35.0,18.0,0.34615384615384615,16.0,-16.0,20.0,36.0,18.0,0.32727272727272727,16.0,-18.0,20.0,38.0,18.0,0.3103448275862069,16.0,-20.0,20.0,40.0,21.0,0.3442622950819672,16.0,-17.0,23.0,40.0,22.0,0.3548387096774194,16.0,-17.0,25.0,42.0,22.0,0.3384615384615385,16.0,-18.0,26.0,44.0,23.0,0.34328358208955223,16.0,-18.0,27.0,45.0,23.0,0.32857142857142857,17.0,-20.0,28.0,48.0,24.0,0.3380281690140845,15.0,-20.0,28.0,48.0,24.0,0.32432432432432434,16.0,-23.0,28.0,51.0,24.0,0.3116883116883117,16.0,-24.0,28.0,52.0,27.0,0.3375,15.0,-22.0,30.0,52.0,27.0,0.3375,15.0,-23.0,32.0,55.0,30.0,0.3614457831325301,15.0,-19.0,36.0,55.0,30.0,0.3488372093023256,15.0,-21.0,38.0,59.0
2009/2010,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,1.0,5.0,6.0,1.0,6.0,0.8571428571428571,6.0,4.0,9.0,5.0,7.0,0.7,6.0,4.0,9.0,5.0,10.0,0.8333333333333334,6.0,7.0,12.0,5.0,13.0,0.9285714285714286,4.0,13.0,18.0,5.0,16.0,0.9411764705882353,3.0,17.0,22.0,5.0,19.0,0.95,3.0,20.0,25.0,5.0,20.0,0.8695652173913043,3.0,20.0,27.0,7.0,23.0,0.8846153846153846,3.0,24.0,31.0,7.0,26.0,0.896551724137931,3.0,26.0,35.0,9.0,29.0,0.90625,3.0,30.0,40.0,10.0,29.0,0.8285714285714286,3.0,29.0,40.0,11.0,32.0,0.8421052631578947,3.0,33.0,45.0,12.0,35.0,0.8536585365853658,3.0,37.0,50.0,13.0,35.0,0.7954545454545454,3.0,35.0,50.0,15.0,38.0,0.8085106382978723,3.0,38.0,53.0,15.0,39.0,0.8125,3.0,38.0,54.0,16.0,42.0,0.8235294117647058,3.0,39.0,55.0,16.0,43.0,0.8269230769230769,3.0,39.0,56.0,17.0,46.0,0.8363636363636363,3.0,43.0,60.0,17.0,49.0,0.8448275862068966,3.0,46.0,63.0,17.0,52.0,0.8524590163934426,3.0,48.0,65.0,17.0,55.0,0.8870967741935484,3.0,52.0,69.0,17.0,58.0,0.8923076923076924,3.0,56.0,73.0,17.0,61.0,0.9104477611940298,3.0,59.0,76.0,17.0,64.0,0.9142857142857143,3.0,62.0,80.0,18.0,67.0,0.9436619718309859,2.0,66.0,85.0,19.0,70.0,0.9459459459459459,2.0,69.0,88.0,19.0,73.0,0.948051948051948,2.0,70.0,89.0,19.0,76.0,0.95,2.0,77.0,96.0,19.0,79.0,0.9875,2.0,79.0,98.0,19.0,82.0,0.9879518072289156,2.0,83.0,102.0,19.0,85.0,0.9883720930232558,2.0,86.0,106.0,20.0
2009/2010,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-1.0,2.0,3.0,3.0,0.5,7.0,1.0,4.0,3.0,6.0,0.8571428571428571,5.0,7.0,10.0,3.0,9.0,0.9,3.0,9.0,12.0,3.0,12.0,1.0,1.0,10.0,14.0,4.0,12.0,0.8571428571428571,5.0,9.0,15.0,6.0,12.0,0.7058823529411765,6.0,8.0,15.0,7.0,12.0,0.6,6.0,7.0,15.0,8.0,15.0,0.6521739130434783,6.0,8.0,16.0,8.0,15.0,0.5769230769230769,6.0,7.0,18.0,11.0,15.0,0.5172413793103449,8.0,5.0,20.0,15.0,18.0,0.5625,7.0,6.0,21.0,15.0,19.0,0.5428571428571428,8.0,6.0,22.0,16.0,22.0,0.5789473684210527,6.0,8.0,26.0,18.0,25.0,0.6097560975609756,6.0,10.0,28.0,18.0,25.0,0.5681818181818182,7.0,9.0,29.0,20.0,25.0,0.5319148936170213,7.0,8.0,29.0,21.0,28.0,0.5833333333333334,7.0,11.0,32.0,21.0,28.0,0.5490196078431373,7.0,10.0,32.0,22.0,28.0,0.5384615384615384,8.0,9.0,32.0,23.0,29.0,0.5272727272727272,8.0,9.0,33.0,24.0,32.0,0.5517241379310345,7.0,10.0,35.0,25.0,35.0,0.5737704918032787,6.0,12.0,37.0,25.0,36.0,0.5806451612903226,5.0,12.0,40.0,28.0,39.0,0.6,5.0,15.0,43.0,28.0,42.0,0.6268656716417911,5.0,18.0,47.0,29.0,45.0,0.6428571428571429,5.0,22.0,53.0,31.0,48.0,0.676056338028169,5.0,23.0,54.0,31.0,51.0,0.6891891891891891,5.0,24.0,57.0,33.0,54.0,0.7012987012987013,5.0,26.0,59.0,33.0,55.0,0.6875,5.0,26.0,59.0,33.0,58.0,0.725,5.0,27.0,60.0,33.0,61.0,0.7349397590361446,4.0,30.0,63.0,33.0,62.0,0.7209302325581395,5.0,30.0,64.0,34.0
