2014/2015,1. FSV Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,6.0,0.0,2.0,2.0,2.0,0.3333333333333333,10.0,0.0,2.0,2.0,5.0,0.7142857142857143,7.0,2.0,5.0,3.0,8.0,1.0,2.0,4.0,7.0,3.0,9.0,0.8181818181818182,4.0,4.0,9.0,5.0,10.0,0.7142857142857143,4.0,4.0,9.0,5.0,11.0,0.6470588235294118,6.0,4.0,10.0,6.0,14.0,0.7,3.0,5.0,12.0,7.0,14.0,0.6666666666666666,6.0,2.0,12.0,10.0,14.0,0.5833333333333334,9.0,1.0,13.0,12.0,15.0,0.5555555555555556,8.0,1.0,13.0,12.0,16.0,0.5333333333333333,9.0,1.0,15.0,14.0,16.0,0.48484848484848486,10.0,-2.0,16.0,18.0,16.0,0.4444444444444444,11.0,-3.0,17.0,20.0,17.0,0.4358974358974359,12.0,-3.0,18.0,21.0,18.0,0.42857142857142855,11.0,-3.0,18.0,21.0,18.0,0.4,12.0,-4.0,19.0,23.0,21.0,0.4666666666666667,11.0,1.0,24.0,23.0,22.0,0.4782608695652174,12.0,1.0,25.0,24.0,22.0,0.4489795918367347,13.0,-1.0,25.0,26.0,22.0,0.4230769230769231,14.0,-3.0,27.0,30.0,25.0,0.45454545454545453,11.0,-1.0,30.0,31.0,25.0,0.43103448275862066,12.0,-3.0,30.0,33.0,26.0,0.4262295081967213,13.0,-3.0,32.0,35.0,29.0,0.453125,11.0,-1.0,34.0,35.0,30.0,0.46875,11.0,-1.0,35.0,36.0,31.0,0.4626865671641791,12.0,-1.0,35.0,36.0,31.0,0.44285714285714284,13.0,-2.0,37.0,39.0,34.0,0.4657534246575342,11.0,-1.0,40.0,41.0,37.0,0.4868421052631579,10.0,1.0,42.0,41.0,37.0,0.4868421052631579,10.0,0.0,43.0,43.0,37.0,0.4868421052631579,12.0,-2.0,43.0,45.0,40.0,0.5263157894736842,10.0,0.0,45.0,45.0,40.0,0.5063291139240507,11.0,-2.0,45.0,47.0
2014/2015,1899 Hoffenheim,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,0.6666666666666666,3.0,2.0,3.0,1.0,5.0,0.7142857142857143,8.0,2.0,4.0,2.0,8.0,1.0,3.0,4.0,6.0,2.0,9.0,0.8181818181818182,5.0,4.0,9.0,5.0,10.0,0.7142857142857143,5.0,4.0,9.0,5.0,13.0,0.7647058823529411,2.0,5.0,11.0,6.0,14.0,0.7,4.0,5.0,12.0,7.0,17.0,0.8095238095238095,4.0,6.0,13.0,7.0,17.0,0.7083333333333334,4.0,4.0,14.0,10.0,17.0,0.6296296296296297,5.0,3.0,17.0,14.0,17.0,0.5666666666666667,8.0,-1.0,17.0,18.0,20.0,0.6060606060606061,7.0,0.0,21.0,21.0,20.0,0.5555555555555556,8.0,-1.0,21.0,22.0,23.0,0.5897435897435898,7.0,0.0,24.0,24.0,23.0,0.5476190476190477,7.0,-1.0,24.0,25.0,26.0,0.5777777777777777,7.0,4.0,29.0,25.0,26.0,0.5777777777777777,7.0,2.0,30.0,28.0,26.0,0.5652173913043478,7.0,1.0,31.0,30.0,26.0,0.5306122448979592,7.0,-2.0,31.0,33.0,29.0,0.5576923076923077,7.0,-1.0,33.0,34.0,30.0,0.5454545454545454,7.0,-1.0,34.0,35.0,33.0,0.5689655172413793,7.0,1.0,36.0,35.0,33.0,0.5409836065573771,7.0,-1.0,37.0,38.0,36.0,0.5625,7.0,2.0,40.0,38.0,37.0,0.578125,7.0,2.0,40.0,38.0,37.0,0.5522388059701493,7.0,-1.0,41.0,42.0,37.0,0.5285714285714286,7.0,-2.0,43.0,45.0,37.0,0.5068493150684932,8.0,-4.0,43.0,47.0,40.0,0.5263157894736842,7.0,-3.0,45.0,48.0,41.0,0.5394736842105263,8.0,-3.0,46.0,49.0,41.0,0.5394736842105263,9.0,-5.0,47.0,52.0,41.0,0.5394736842105263,9.0,-7.0,47.0,54.0,44.0,0.5569620253164557,8.0,-6.0,49.0,55.0
2014/2015,Bayer Leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,1.0,4.0,6.0,2.0,7.0,1.0,1.0,4.0,9.0,5.0,7.0,0.875,5.0,1.0,10.0,9.0,10.0,0.9090909090909091,2.0,2.0,11.0,9.0,11.0,0.7857142857142857,3.0,2.0,11.0,9.0,12.0,0.7058823529411765,4.0,2.0,13.0,11.0,13.0,0.65,6.0,2.0,16.0,14.0,16.0,0.7619047619047619,5.0,3.0,17.0,14.0,16.0,0.6666666666666666,5.0,2.0,17.0,15.0,17.0,0.6296296296296297,6.0,2.0,17.0,15.0,20.0,0.6666666666666666,4.0,4.0,20.0,16.0,23.0,0.696969696969697,3.0,8.0,25.0,17.0,23.0,0.6388888888888888,4.0,7.0,25.0,18.0,24.0,0.6153846153846154,3.0,7.0,26.0,19.0,27.0,0.6428571428571429,4.0,8.0,27.0,19.0,28.0,0.6222222222222222,3.0,8.0,28.0,20.0,29.0,0.6444444444444445,6.0,8.0,28.0,20.0,32.0,0.6956521739130435,5.0,9.0,29.0,20.0,32.0,0.6530612244897959,6.0,8.0,30.0,22.0,32.0,0.6153846153846154,6.0,7.0,34.0,27.0,33.0,0.6,6.0,7.0,36.0,29.0,36.0,0.6206896551724138,4.0,8.0,37.0,29.0,39.0,0.639344262295082,4.0,11.0,40.0,29.0,42.0,0.65625,4.0,15.0,44.0,29.0,45.0,0.703125,4.0,16.0,45.0,29.0,48.0,0.7164179104477612,4.0,20.0,49.0,29.0,51.0,0.7285714285714285,4.0,21.0,52.0,31.0,54.0,0.7397260273972602,3.0,25.0,56.0,31.0,55.0,0.7236842105263158,4.0,25.0,57.0,32.0,58.0,0.7631578947368421,4.0,27.0,59.0,32.0,58.0,0.7631578947368421,4.0,24.0,59.0,35.0,61.0,0.8026315789473685,4.0,26.0,61.0,35.0,61.0,0.7721518987341772,4.0,25.0,62.0,37.0
2014/2015,Bayern München,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,0.6666666666666666,5.0,1.0,3.0,2.0,7.0,1.0,2.0,3.0,5.0,2.0,8.0,1.0,4.0,3.0,5.0,2.0,11.0,1.0,1.0,7.0,9.0,2.0,14.0,1.0,1.0,9.0,11.0,2.0,17.0,1.0,1.0,13.0,15.0,2.0,20.0,1.0,1.0,19.0,21.0,2.0,21.0,1.0,1.0,19.0,21.0,2.0,24.0,1.0,1.0,20.0,23.0,3.0,27.0,1.0,1.0,24.0,27.0,3.0,30.0,1.0,1.0,28.0,31.0,3.0,33.0,1.0,1.0,29.0,32.0,3.0,36.0,1.0,1.0,30.0,33.0,3.0,39.0,1.0,1.0,34.0,37.0,3.0,42.0,1.0,1.0,36.0,39.0,3.0,45.0,1.0,1.0,37.0,41.0,4.0,45.0,1.0,1.0,34.0,42.0,8.0,46.0,1.0,1.0,34.0,43.0,9.0,49.0,1.0,1.0,36.0,45.0,9.0,52.0,1.0,1.0,44.0,53.0,9.0,55.0,1.0,1.0,50.0,59.0,9.0,58.0,1.0,1.0,53.0,63.0,10.0,61.0,1.0,1.0,55.0,66.0,11.0,64.0,1.0,1.0,59.0,70.0,11.0,64.0,1.0,1.0,57.0,70.0,13.0,67.0,1.0,1.0,58.0,71.0,13.0,70.0,1.0,1.0,61.0,74.0,13.0,73.0,1.0,1.0,63.0,76.0,13.0,76.0,1.0,1.0,64.0,77.0,13.0,76.0,1.0,1.0,62.0,77.0,15.0,76.0,1.0,1.0,61.0,77.0,16.0,76.0,1.0,1.0,60.0,78.0,18.0,79.0,1.0,1.0,62.0,80.0,18.0
2014/2015,Bor. Mönchengladbach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,10.0,0.0,1.0,1.0,2.0,0.3333333333333333,11.0,0.0,1.0,1.0,5.0,0.7142857142857143,5.0,3.0,5.0,2.0,6.0,0.75,7.0,3.0,5.0,2.0,9.0,0.8181818181818182,6.0,4.0,6.0,2.0,12.0,0.8571428571428571,2.0,5.0,8.0,3.0,13.0,0.7647058823529411,3.0,5.0,9.0,4.0,16.0,0.8,2.0,8.0,12.0,4.0,17.0,0.8095238095238095,2.0,8.0,12.0,4.0,20.0,0.8333333333333334,3.0,10.0,15.0,5.0,20.0,0.7407407407407407,3.0,9.0,15.0,6.0,20.0,0.6666666666666666,3.0,7.0,16.0,9.0,20.0,0.6060606060606061,5.0,6.0,16.0,10.0,23.0,0.6388888888888888,6.0,7.0,19.0,12.0,24.0,0.6153846153846154,4.0,7.0,20.0,13.0,27.0,0.6428571428571429,3.0,10.0,24.0,14.0,27.0,0.6,4.0,9.0,25.0,16.0,30.0,0.6666666666666666,3.0,10.0,26.0,16.0,33.0,0.717391304347826,3.0,11.0,27.0,16.0,33.0,0.673469387755102,5.0,10.0,27.0,17.0,36.0,0.6923076923076923,3.0,11.0,28.0,17.0,37.0,0.6727272727272727,3.0,11.0,29.0,18.0,40.0,0.6896551724137931,3.0,13.0,31.0,18.0,41.0,0.6721311475409836,3.0,13.0,33.0,20.0,44.0,0.6875,3.0,15.0,35.0,20.0,47.0,0.734375,3.0,17.0,37.0,20.0,50.0,0.746268656716418,3.0,20.0,41.0,21.0,53.0,0.7571428571428571,3.0,22.0,44.0,22.0,54.0,0.7397260273972602,4.0,22.0,44.0,22.0,57.0,0.75,3.0,23.0,45.0,22.0,60.0,0.7894736842105263,3.0,24.0,47.0,23.0,63.0,0.8289473684210527,3.0,27.0,50.0,23.0,66.0,0.868421052631579,3.0,29.0,52.0,23.0,66.0,0.8354430379746836,3.0,27.0,53.0,26.0
2014/2015,Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-2.0,0.0,2.0,3.0,0.5,8.0,-1.0,3.0,4.0,6.0,0.8571428571428571,4.0,1.0,6.0,5.0,6.0,0.75,10.0,-1.0,6.0,7.0,7.0,0.6363636363636364,8.0,-1.0,8.0,9.0,7.0,0.5,12.0,-2.0,9.0,11.0,7.0,0.4117647058823529,13.0,-3.0,9.0,12.0,7.0,0.35,14.0,-4.0,10.0,14.0,7.0,0.3333333333333333,15.0,-5.0,10.0,15.0,7.0,0.2916666666666667,17.0,-6.0,11.0,17.0,10.0,0.37037037037037035,15.0,-5.0,12.0,17.0,11.0,0.36666666666666664,16.0,-5.0,14.0,19.0,11.0,0.3333333333333333,18.0,-7.0,14.0,21.0,14.0,0.3888888888888889,14.0,-6.0,15.0,21.0,14.0,0.358974358974359,16.0,-7.0,15.0,22.0,15.0,0.35714285714285715,16.0,-7.0,17.0,24.0,15.0,0.3333333333333333,17.0,-8.0,18.0,26.0,16.0,0.35555555555555557,18.0,-8.0,18.0,26.0,16.0,0.34782608695652173,18.0,-9.0,18.0,27.0,19.0,0.3877551020408163,16.0,-6.0,21.0,27.0,22.0,0.4230769230769231,15.0,-4.0,25.0,29.0,25.0,0.45454545454545453,12.0,-3.0,28.0,31.0,28.0,0.4827586206896552,10.0,0.0,31.0,31.0,29.0,0.47540983606557374,10.0,0.0,31.0,31.0,30.0,0.46875,10.0,0.0,31.0,31.0,33.0,0.515625,10.0,1.0,34.0,33.0,33.0,0.4925373134328358,10.0,0.0,34.0,34.0,33.0,0.4714285714285714,10.0,-2.0,35.0,37.0,36.0,0.4931506849315068,9.0,1.0,38.0,37.0,39.0,0.5131578947368421,8.0,3.0,40.0,37.0,40.0,0.5263157894736842,9.0,3.0,41.0,38.0,43.0,0.5657894736842105,7.0,5.0,43.0,38.0,43.0,0.5657894736842105,7.0,4.0,44.0,40.0,46.0,0.5822784810126582,7.0,5.0,47.0,42.0
2014/2015,Eintracht Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,4.0,0.6666666666666666,6.0,1.0,3.0,2.0,4.0,0.5714285714285714,10.0,0.0,3.0,3.0,5.0,0.625,12.0,0.0,5.0,5.0,6.0,0.5454545454545454,10.0,0.0,7.0,7.0,9.0,0.6428571428571429,7.0,1.0,9.0,8.0,12.0,0.7058823529411765,5.0,2.0,12.0,10.0,12.0,0.6,8.0,0.0,13.0,13.0,12.0,0.5714285714285714,11.0,-1.0,17.0,18.0,12.0,0.5,12.0,-2.0,17.0,19.0,12.0,0.4444444444444444,12.0,-6.0,17.0,23.0,15.0,0.5,12.0,-4.0,20.0,24.0,18.0,0.5454545454545454,9.0,-2.0,22.0,24.0,21.0,0.5833333333333334,7.0,1.0,27.0,26.0,21.0,0.5384615384615384,8.0,0.0,29.0,29.0,22.0,0.5238095238095238,9.0,0.0,33.0,33.0,23.0,0.5111111111111111,9.0,0.0,34.0,34.0,23.0,0.5111111111111111,9.0,-3.0,35.0,38.0,24.0,0.5217391304347826,9.0,-3.0,36.0,39.0,25.0,0.5102040816326531,9.0,-3.0,38.0,41.0,28.0,0.5384615384615384,9.0,-2.0,39.0,41.0,28.0,0.509090909090909,9.0,-4.0,40.0,44.0,31.0,0.5344827586206896,8.0,-3.0,42.0,45.0,31.0,0.5081967213114754,9.0,-5.0,44.0,49.0,34.0,0.53125,8.0,-1.0,48.0,49.0,34.0,0.53125,8.0,-3.0,49.0,52.0,35.0,0.5223880597014925,8.0,-3.0,51.0,54.0,35.0,0.5,8.0,-6.0,51.0,57.0,36.0,0.4931506849315068,10.0,-6.0,51.0,57.0,36.0,0.47368421052631576,11.0,-8.0,51.0,59.0,36.0,0.47368421052631576,12.0,-9.0,51.0,60.0,39.0,0.5131578947368421,11.0,-7.0,54.0,61.0,40.0,0.5263157894736842,11.0,-7.0,54.0,61.0,43.0,0.5443037974683544,9.0,-6.0,56.0,62.0
2014/2015,FC Augsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-2.0,0.0,2.0,0.0,0.0,18.0,-3.0,2.0,5.0,3.0,0.42857142857142855,12.0,-2.0,3.0,5.0,6.0,0.75,9.0,0.0,7.0,7.0,6.0,0.5454545454545454,11.0,-1.0,7.0,8.0,9.0,0.6428571428571429,8.0,0.0,8.0,8.0,9.0,0.5294117647058824,10.0,-1.0,8.0,9.0,9.0,0.45,12.0,-2.0,9.0,11.0,12.0,0.5714285714285714,9.0,0.0,11.0,11.0,12.0,0.5,10.0,-1.0,11.0,12.0,15.0,0.5555555555555556,7.0,2.0,14.0,12.0,18.0,0.6,6.0,3.0,15.0,12.0,21.0,0.6363636363636364,4.0,5.0,18.0,13.0,24.0,0.6666666666666666,3.0,6.0,20.0,14.0,24.0,0.6153846153846154,5.0,2.0,20.0,18.0,24.0,0.5714285714285714,6.0,0.0,20.0,20.0,27.0,0.6,6.0,1.0,22.0,21.0,30.0,0.6666666666666666,5.0,3.0,25.0,22.0,33.0,0.717391304347826,4.0,4.0,26.0,22.0,34.0,0.6938775510204082,4.0,4.0,28.0,24.0,34.0,0.6538461538461539,5.0,3.0,30.0,27.0,35.0,0.6363636363636364,5.0,3.0,32.0,29.0,35.0,0.603448275862069,6.0,2.0,32.0,30.0,38.0,0.6229508196721312,6.0,3.0,33.0,30.0,38.0,0.59375,6.0,1.0,33.0,32.0,38.0,0.59375,6.0,-1.0,33.0,34.0,39.0,0.582089552238806,6.0,-1.0,33.0,34.0,39.0,0.5571428571428572,6.0,-2.0,34.0,36.0,42.0,0.5753424657534246,6.0,-1.0,36.0,37.0,42.0,0.5526315789473685,6.0,-2.0,38.0,40.0,43.0,0.5657894736842105,6.0,-2.0,38.0,40.0,46.0,0.6052631578947368,5.0,-1.0,39.0,40.0,46.0,0.6052631578947368,6.0,-2.0,40.0,42.0,49.0,0.620253164556962,5.0,0.0,43.0,43.0
2014/2015,FC Schalke 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1.0,1.0,2.0,1.0,0.16666666666666666,13.0,-1.0,2.0,3.0,1.0,0.14285714285714285,16.0,-4.0,3.0,7.0,2.0,0.25,16.0,-4.0,5.0,9.0,5.0,0.45454545454545453,13.0,-1.0,8.0,9.0,8.0,0.5714285714285714,10.0,0.0,10.0,10.0,8.0,0.47058823529411764,11.0,-1.0,11.0,12.0,11.0,0.55,9.0,1.0,13.0,12.0,11.0,0.5238095238095238,12.0,0.0,13.0,13.0,14.0,0.5833333333333334,8.0,1.0,14.0,13.0,14.0,0.5185185185185185,11.0,-1.0,14.0,15.0,17.0,0.5666666666666667,7.0,0.0,17.0,17.0,20.0,0.6060606060606061,6.0,3.0,21.0,18.0,23.0,0.6388888888888888,5.0,7.0,25.0,18.0,23.0,0.5897435897435898,6.0,6.0,26.0,20.0,26.0,0.6190476190476191,5.0,7.0,28.0,21.0,27.0,0.6,5.0,7.0,28.0,21.0,30.0,0.6666666666666666,4.0,8.0,29.0,21.0,31.0,0.6739130434782609,6.0,8.0,30.0,22.0,34.0,0.6938775510204082,3.0,9.0,31.0,22.0,34.0,0.6538461538461539,4.0,8.0,31.0,23.0,35.0,0.6363636363636364,4.0,8.0,32.0,24.0,35.0,0.603448275862069,5.0,5.0,32.0,27.0,38.0,0.6229508196721312,5.0,7.0,35.0,28.0,39.0,0.609375,5.0,7.0,37.0,30.0,39.0,0.609375,5.0,6.0,37.0,31.0,40.0,0.5970149253731343,5.0,6.0,37.0,31.0,41.0,0.5857142857142857,5.0,6.0,37.0,31.0,42.0,0.5753424657534246,5.0,6.0,38.0,32.0,42.0,0.5526315789473685,5.0,4.0,38.0,34.0,45.0,0.5921052631578947,5.0,5.0,41.0,36.0,45.0,0.5921052631578947,6.0,3.0,41.0,38.0,48.0,0.631578947368421,5.0,4.0,42.0,38.0,48.0,0.6075949367088608,6.0,2.0,42.0,40.0
2014/2015,Hamburger SV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,13.0,0.0,0.0,0.0,1.0,0.16666666666666666,17.0,-3.0,0.0,3.0,1.0,0.14285714285714285,18.0,-5.0,0.0,5.0,2.0,0.25,17.0,-5.0,0.0,5.0,2.0,0.18181818181818182,18.0,-6.0,0.0,6.0,2.0,0.14285714285714285,18.0,-7.0,1.0,8.0,5.0,0.29411764705882354,17.0,-6.0,2.0,8.0,6.0,0.3,16.0,-6.0,3.0,9.0,6.0,0.2857142857142857,16.0,-9.0,3.0,12.0,9.0,0.375,14.0,-8.0,4.0,12.0,9.0,0.3333333333333333,17.0,-10.0,4.0,14.0,12.0,0.4,15.0,-8.0,6.0,14.0,12.0,0.36363636363636365,17.0,-10.0,7.0,17.0,15.0,0.4166666666666667,13.0,-9.0,9.0,18.0,16.0,0.41025641025641024,14.0,-9.0,9.0,18.0,16.0,0.38095238095238093,14.0,-10.0,9.0,19.0,17.0,0.37777777777777777,14.0,-10.0,9.0,19.0,17.0,0.37777777777777777,16.0,-12.0,9.0,21.0,20.0,0.43478260869565216,13.0,-9.0,12.0,21.0,23.0,0.46938775510204084,12.0,-8.0,14.0,22.0,23.0,0.4423076923076923,13.0,-16.0,14.0,30.0,24.0,0.43636363636363634,14.0,-16.0,15.0,31.0,24.0,0.41379310344827586,15.0,-17.0,16.0,33.0,25.0,0.4098360655737705,15.0,-17.0,16.0,33.0,25.0,0.390625,15.0,-20.0,16.0,36.0,25.0,0.390625,16.0,-21.0,16.0,37.0,25.0,0.373134328358209,16.0,-25.0,16.0,41.0,25.0,0.35714285714285715,18.0,-27.0,16.0,43.0,25.0,0.3424657534246575,18.0,-28.0,16.0,44.0,28.0,0.3684210526315789,16.0,-27.0,19.0,46.0,31.0,0.40789473684210525,14.0,-26.0,21.0,47.0,32.0,0.42105263157894735,14.0,-26.0,22.0,48.0,32.0,0.42105263157894735,17.0,-27.0,23.0,50.0,35.0,0.4430379746835443,16.0,-25.0,25.0,50.0
2014/2015,Hannover 96,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,0.6666666666666666,7.0,1.0,2.0,1.0,7.0,1.0,3.0,3.0,4.0,1.0,7.0,0.875,6.0,1.0,4.0,3.0,10.0,0.9090909090909091,3.0,2.0,5.0,3.0,10.0,0.7142857142857143,6.0,1.0,5.0,4.0,10.0,0.5882352941176471,8.0,-3.0,5.0,8.0,10.0,0.5,10.0,-6.0,5.0,11.0,13.0,0.6190476190476191,7.0,-5.0,6.0,11.0,16.0,0.6666666666666666,6.0,-4.0,7.0,11.0,19.0,0.7037037037037037,4.0,-2.0,9.0,11.0,19.0,0.6333333333333333,5.0,-4.0,10.0,14.0,19.0,0.5757575757575758,8.0,-5.0,13.0,18.0,19.0,0.5277777777777778,9.0,-7.0,14.0,21.0,20.0,0.5128205128205128,9.0,-7.0,17.0,24.0,23.0,0.5476190476190477,8.0,-5.0,19.0,24.0,24.0,0.5333333333333333,8.0,-5.0,21.0,26.0,24.0,0.5333333333333333,8.0,-6.0,21.0,27.0,25.0,0.5434782608695652,8.0,-6.0,22.0,28.0,25.0,0.5102040816326531,10.0,-7.0,23.0,30.0,25.0,0.4807692307692308,10.0,-8.0,24.0,32.0,26.0,0.4727272727272727,10.0,-8.0,25.0,33.0,27.0,0.46551724137931033,11.0,-8.0,26.0,34.0,27.0,0.4426229508196721,12.0,-10.0,27.0,37.0,27.0,0.421875,13.0,-12.0,27.0,39.0,27.0,0.421875,14.0,-13.0,29.0,42.0,28.0,0.417910447761194,15.0,-13.0,31.0,44.0,29.0,0.4142857142857143,15.0,-13.0,32.0,45.0,29.0,0.3972602739726027,15.0,-17.0,32.0,49.0,29.0,0.3815789473684211,15.0,-18.0,33.0,51.0,30.0,0.39473684210526316,17.0,-18.0,35.0,53.0,31.0,0.40789473684210525,16.0,-18.0,36.0,54.0,34.0,0.4473684210526316,15.0,-17.0,38.0,55.0,37.0,0.46835443037974683,13.0,-16.0,40.0,56.0
2014/2015,Hertha BSC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,7.0,0.0,2.0,2.0,1.0,0.16666666666666666,15.0,-2.0,4.0,6.0,1.0,0.14285714285714285,15.0,-4.0,5.0,9.0,2.0,0.25,15.0,-4.0,7.0,11.0,5.0,0.45454545454545453,14.0,-3.0,8.0,11.0,5.0,0.35714285714285715,14.0,-4.0,8.0,12.0,8.0,0.47058823529411764,12.0,-3.0,11.0,14.0,8.0,0.4,13.0,-5.0,11.0,16.0,11.0,0.5238095238095238,13.0,-2.0,14.0,16.0,11.0,0.4583333333333333,13.0,-4.0,15.0,19.0,11.0,0.4074074074074074,14.0,-6.0,15.0,21.0,14.0,0.4666666666666667,13.0,-5.0,17.0,22.0,14.0,0.42424242424242425,13.0,-6.0,17.0,23.0,14.0,0.3888888888888889,15.0,-7.0,19.0,26.0,17.0,0.4358974358974359,13.0,-6.0,20.0,26.0,18.0,0.42857142857142855,13.0,-6.0,24.0,30.0,18.0,0.4,13.0,-11.0,24.0,35.0,18.0,0.4,15.0,-13.0,24.0,37.0,18.0,0.391304347826087,17.0,-14.0,24.0,38.0,21.0,0.42857142857142855,14.0,-12.0,26.0,38.0,21.0,0.40384615384615385,17.0,-14.0,26.0,40.0,21.0,0.38181818181818183,17.0,-15.0,27.0,42.0,24.0,0.41379310344827586,14.0,-14.0,28.0,42.0,25.0,0.4098360655737705,14.0,-14.0,28.0,42.0,26.0,0.40625,14.0,-14.0,30.0,44.0,29.0,0.453125,13.0,-13.0,31.0,44.0,32.0,0.47761194029850745,11.0,-11.0,33.0,44.0,33.0,0.4714285714285714,12.0,-11.0,34.0,45.0,34.0,0.4657534246575342,13.0,-11.0,34.0,45.0,34.0,0.4473684210526316,13.0,-12.0,34.0,46.0,34.0,0.4473684210526316,13.0,-13.0,35.0,48.0,34.0,0.4473684210526316,13.0,-15.0,35.0,50.0,35.0,0.4605263157894737,13.0,-15.0,35.0,50.0,35.0,0.4430379746835443,15.0,-16.0,36.0,52.0
2014/2015,SC Freiburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1.0,0.0,1.0,1.0,0.16666666666666666,14.0,-1.0,0.0,1.0,1.0,0.14285714285714285,14.0,-3.0,1.0,4.0,2.0,0.25,14.0,-3.0,3.0,6.0,3.0,0.2727272727272727,15.0,-3.0,6.0,9.0,4.0,0.2857142857142857,16.0,-3.0,6.0,9.0,5.0,0.29411764705882354,15.0,-3.0,7.0,10.0,5.0,0.25,17.0,-4.0,8.0,12.0,5.0,0.23809523809523808,17.0,-6.0,8.0,14.0,8.0,0.3333333333333333,16.0,-5.0,9.0,14.0,11.0,0.4074074074074074,13.0,-3.0,11.0,14.0,12.0,0.4,14.0,-3.0,13.0,16.0,12.0,0.36363636363636365,15.0,-6.0,14.0,20.0,13.0,0.3611111111111111,16.0,-6.0,15.0,21.0,14.0,0.358974358974359,15.0,-6.0,15.0,21.0,14.0,0.3333333333333333,17.0,-8.0,15.0,23.0,15.0,0.3333333333333333,18.0,-8.0,17.0,25.0,18.0,0.4,14.0,-5.0,21.0,26.0,18.0,0.391304347826087,15.0,-6.0,21.0,27.0,18.0,0.3673469387755102,17.0,-9.0,21.0,30.0,21.0,0.40384615384615385,16.0,-7.0,23.0,30.0,22.0,0.4,16.0,-7.0,24.0,31.0,22.0,0.3793103448275862,17.0,-8.0,24.0,32.0,22.0,0.36065573770491804,17.0,-9.0,24.0,33.0,22.0,0.34375,17.0,-12.0,24.0,36.0,25.0,0.390625,15.0,-10.0,26.0,36.0,28.0,0.417910447761194,14.0,-9.0,27.0,36.0,29.0,0.4142857142857143,14.0,-9.0,27.0,36.0,29.0,0.3972602739726027,14.0,-10.0,29.0,39.0,30.0,0.39473684210526316,14.0,-10.0,31.0,41.0,30.0,0.39473684210526316,16.0,-11.0,32.0,43.0,31.0,0.40789473684210525,15.0,-11.0,33.0,44.0,34.0,0.4473684210526316,14.0,-10.0,35.0,45.0,34.0,0.43037974683544306,17.0,-11.0,36.0,47.0
